date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:00:23	30064/30064	---M--	200	added ('OK')	application/octet-stream	etag:%225bf91975-7570%22	https://pixinvent.com/bootstrap-admin-template/robust/app-assets/fonts/simple-line-icons/fonts/Simple-Line-Icons.woff2?v=2.4.0	C:/My%20Web%20Sites/Robust%20Admin/pixinvent.com/bootstrap-admin-template/robust/app-assets/fonts/simple-line-icons/fonts/Simple-Line-Iconsb26c.woff2	(from https://pixinvent.com/bootstrap-admin-template/robust/app-assets/fonts/simple-line-icons/style.min.css)
17:00:23	54056/54056	---M--	200	added ('OK')	application/octet-stream	etag:%225bf91975-d328%22	https://pixinvent.com/bootstrap-admin-template/robust/app-assets/fonts/simple-line-icons/fonts/Simple-Line-Icons.ttf?v=2.4.0	C:/My%20Web%20Sites/Robust%20Admin/pixinvent.com/bootstrap-admin-template/robust/app-assets/fonts/simple-line-icons/fonts/Simple-Line-Iconsb26c.ttf	(from https://pixinvent.com/bootstrap-admin-template/robust/app-assets/fonts/simple-line-icons/style.min.css)
17:00:23	81332/81332	---M--	200	added ('OK')	application/font-woff	etag:%225bf91975-13db4%22	https://pixinvent.com/bootstrap-admin-template/robust/app-assets/fonts/simple-line-icons/fonts/Simple-Line-Icons.woff?v=2.4.0	C:/My%20Web%20Sites/Robust%20Admin/pixinvent.com/bootstrap-admin-template/robust/app-assets/fonts/simple-line-icons/fonts/Simple-Line-Iconsb26c.woff	(from https://pixinvent.com/bootstrap-admin-template/robust/app-assets/fonts/simple-line-icons/style.min.css)
17:00:24	239045/239045	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225bf91975-3a5c5%22	https://pixinvent.com/bootstrap-admin-template/robust/app-assets/fonts/simple-line-icons/fonts/Simple-Line-Icons.svg?v=2.4.0	C:/My%20Web%20Sites/Robust%20Admin/pixinvent.com/bootstrap-admin-template/robust/app-assets/fonts/simple-line-icons/fonts/Simple-Line-Iconsb26c.svg	(from https://pixinvent.com/bootstrap-admin-template/robust/app-assets/fonts/simple-line-icons/style.min.css)
17:00:24	66239/66239	---M--	200	added ('OK')	image/jpeg	etag:%225bf91975-102bf%22	https://pixinvent.com/bootstrap-admin-template/robust/app-assets/images/backgrounds/bg-2.jpg	C:/My%20Web%20Sites/Robust%20Admin/pixinvent.com/bootstrap-admin-template/robust/app-assets/images/backgrounds/bg-2.jpg	(from https://pixinvent.com/bootstrap-admin-template/robust/app-assets/css/components.min.css)
17:00:24	167/167	---M--	200	added ('OK')	image/png	etag:%225bf91975-a7%22	https://pixinvent.com/bootstrap-admin-template/robust/app-assets/images/icons/img.png	C:/My%20Web%20Sites/Robust%20Admin/pixinvent.com/bootstrap-admin-template/robust/app-assets/images/icons/img.png	(from https://pixinvent.com/bootstrap-admin-template/robust/app-assets/css/components.min.css)
17:00:24	709/709	---M--	200	added ('OK')	image/png	etag:%225bf91975-2c5%22	https://pixinvent.com/bootstrap-admin-template/robust/app-assets/images/datatables/resources/details_open.png	C:/My%20Web%20Sites/Robust%20Admin/pixinvent.com/bootstrap-admin-template/robust/app-assets/images/datatables/resources/details_open.png	(from https://pixinvent.com/bootstrap-admin-template/robust/app-assets/css/components.min.css)
17:00:24	686/686	---M--	200	added ('OK')	image/png	etag:%225bf91975-2ae%22	https://pixinvent.com/bootstrap-admin-template/robust/app-assets/images/datatables/resources/details_close.png	C:/My%20Web%20Sites/Robust%20Admin/pixinvent.com/bootstrap-admin-template/robust/app-assets/images/datatables/resources/details_close.png	(from https://pixinvent.com/bootstrap-admin-template/robust/app-assets/css/components.min.css)
17:00:25	14502/14502	---MCZ	200	added ('OK')	text/css	etag:W/%225bf91975-38a6%22	https://pixinvent.com/bootstrap-admin-template/robust/app-assets/vendors/css/forms/icheck/minimal/_all.css	C:/My%20Web%20Sites/Robust%20Admin/pixinvent.com/bootstrap-admin-template/robust/app-assets/vendors/css/forms/icheck/minimal/_all.css	(from https://pixinvent.com/bootstrap-admin-template/robust/app-assets/vendors/css/forms/icheck/icheck.css)
17:00:25	14359/14359	---MCZ	200	added ('OK')	text/css	etag:W/%225bf91975-3817%22	https://pixinvent.com/bootstrap-admin-template/robust/app-assets/vendors/css/forms/icheck/square/_all.css	C:/My%20Web%20Sites/Robust%20Admin/pixinvent.com/bootstrap-admin-template/robust/app-assets/vendors/css/forms/icheck/square/_all.css	(from https://pixinvent.com/bootstrap-admin-template/robust/app-assets/vendors/css/forms/icheck/icheck.css)
17:00:25	12541/12541	---MCZ	200	added ('OK')	text/css	etag:W/%225bf91975-30fd%22	https://pixinvent.com/bootstrap-admin-template/robust/app-assets/vendors/css/forms/icheck/flat/_all.css	C:/My%20Web%20Sites/Robust%20Admin/pixinvent.com/bootstrap-admin-template/robust/app-assets/vendors/css/forms/icheck/flat/_all.css	(from https://pixinvent.com/bootstrap-admin-template/robust/app-assets/vendors/css/forms/icheck/icheck.css)
17:00:25	20457/20457	---MCZ	200	added ('OK')	text/css	etag:W/%225bf91975-4fe9%22	https://pixinvent.com/bootstrap-admin-template/robust/app-assets/vendors/css/forms/icheck/line/_all.css	C:/My%20Web%20Sites/Robust%20Admin/pixinvent.com/bootstrap-admin-template/robust/app-assets/vendors/css/forms/icheck/line/_all.css	(from https://pixinvent.com/bootstrap-admin-template/robust/app-assets/vendors/css/forms/icheck/icheck.css)
17:00:25	1459/1459	---MCZ	200	added ('OK')	text/css	etag:W/%225bf91975-5b3%22	https://pixinvent.com/bootstrap-admin-template/robust/app-assets/vendors/css/forms/icheck/polaris/polaris.css	C:/My%20Web%20Sites/Robust%20Admin/pixinvent.com/bootstrap-admin-template/robust/app-assets/vendors/css/forms/icheck/polaris/polaris.css	(from https://pixinvent.com/bootstrap-admin-template/robust/app-assets/vendors/css/forms/icheck/icheck.css)
17:00:26	1323/1323	---MCZ	200	added ('OK')	text/css	etag:W/%225bf91975-52b%22	https://pixinvent.com/bootstrap-admin-template/robust/app-assets/vendors/css/forms/icheck/futurico/futurico.css	C:/My%20Web%20Sites/Robust%20Admin/pixinvent.com/bootstrap-admin-template/robust/app-assets/vendors/css/forms/icheck/futurico/futurico.css	(from https://pixinvent.com/bootstrap-admin-template/robust/app-assets/vendors/css/forms/icheck/icheck.css)
17:00:26	547/547	---M--	200	added ('OK')	image/png	etag:%225bf91976-223%22	https://pixinvent.com/bootstrap-admin-template/robust/app-assets/vendors/js/gallery/photo-swipe/default-skin/default-skin.png	C:/My%20Web%20Sites/Robust%20Admin/pixinvent.com/bootstrap-admin-template/robust/app-assets/vendors/js/gallery/photo-swipe/default-skin/default-skin.png	(from https://pixinvent.com/bootstrap-admin-template/robust/app-assets/vendors/js/gallery/photo-swipe/default-skin/default-skin.css)
17:00:26	1554/1554	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225bf91976-612%22	https://pixinvent.com/bootstrap-admin-template/robust/app-assets/vendors/js/gallery/photo-swipe/default-skin/default-skin.svg	C:/My%20Web%20Sites/Robust%20Admin/pixinvent.com/bootstrap-admin-template/robust/app-assets/vendors/js/gallery/photo-swipe/default-skin/default-skin.svg	(from https://pixinvent.com/bootstrap-admin-template/robust/app-assets/vendors/js/gallery/photo-swipe/default-skin/default-skin.css)
17:00:27	866/866	---M--	200	added ('OK')	image/gif	etag:%225bf91976-362%22	https://pixinvent.com/bootstrap-admin-template/robust/app-assets/vendors/js/gallery/photo-swipe/default-skin/preloader.gif	C:/My%20Web%20Sites/Robust%20Admin/pixinvent.com/bootstrap-admin-template/robust/app-assets/vendors/js/gallery/photo-swipe/default-skin/preloader.gif	(from https://pixinvent.com/bootstrap-admin-template/robust/app-assets/vendors/js/gallery/photo-swipe/default-skin/default-skin.css)
17:00:27	3266/3266	---M--	200	added ('OK')	image/png	etag:%225bf91975-cc2%22	https://pixinvent.com/bootstrap-admin-template/robust/app-assets/vendors/css/ui/images/ui-icons_444444_256x240.png	C:/My%20Web%20Sites/Robust%20Admin/pixinvent.com/bootstrap-admin-template/robust/app-assets/vendors/css/ui/images/ui-icons_444444_256x240.png	(from https://pixinvent.com/bootstrap-admin-template/robust/app-assets/vendors/css/ui/jquery-ui.min.css)
17:00:27	3274/3274	---M--	200	added ('OK')	image/png	etag:%225bf91975-cca%22	https://pixinvent.com/bootstrap-admin-template/robust/app-assets/vendors/css/ui/images/ui-icons_555555_256x240.png	C:/My%20Web%20Sites/Robust%20Admin/pixinvent.com/bootstrap-admin-template/robust/app-assets/vendors/css/ui/images/ui-icons_555555_256x240.png	(from https://pixinvent.com/bootstrap-admin-template/robust/app-assets/vendors/css/ui/jquery-ui.min.css)
17:00:27	3264/3264	---M--	200	added ('OK')	image/png	etag:%225bf91975-cc0%22	https://pixinvent.com/bootstrap-admin-template/robust/app-assets/vendors/css/ui/images/ui-icons_ffffff_256x240.png	C:/My%20Web%20Sites/Robust%20Admin/pixinvent.com/bootstrap-admin-template/robust/app-assets/vendors/css/ui/images/ui-icons_ffffff_256x240.png	(from https://pixinvent.com/bootstrap-admin-template/robust/app-assets/vendors/css/ui/jquery-ui.min.css)
17:00:28	3262/3262	---M--	200	added ('OK')	image/png	etag:%225bf91975-cbe%22	https://pixinvent.com/bootstrap-admin-template/robust/app-assets/vendors/css/ui/images/ui-icons_777620_256x240.png	C:/My%20Web%20Sites/Robust%20Admin/pixinvent.com/bootstrap-admin-template/robust/app-assets/vendors/css/ui/images/ui-icons_777620_256x240.png	(from https://pixinvent.com/bootstrap-admin-template/robust/app-assets/vendors/css/ui/jquery-ui.min.css)
17:00:28	3262/3262	---M--	200	added ('OK')	image/png	etag:%225bf91975-cbe%22	https://pixinvent.com/bootstrap-admin-template/robust/app-assets/vendors/css/ui/images/ui-icons_cc0000_256x240.png	C:/My%20Web%20Sites/Robust%20Admin/pixinvent.com/bootstrap-admin-template/robust/app-assets/vendors/css/ui/images/ui-icons_cc0000_256x240.png	(from https://pixinvent.com/bootstrap-admin-template/robust/app-assets/vendors/css/ui/jquery-ui.min.css)
17:00:28	3266/3266	---M--	200	added ('OK')	image/png	etag:%225bf91975-cc2%22	https://pixinvent.com/bootstrap-admin-template/robust/app-assets/vendors/css/ui/images/ui-icons_777777_256x240.png	C:/My%20Web%20Sites/Robust%20Admin/pixinvent.com/bootstrap-admin-template/robust/app-assets/vendors/css/ui/images/ui-icons_777777_256x240.png	(from https://pixinvent.com/bootstrap-admin-template/robust/app-assets/vendors/css/ui/jquery-ui.min.css)
17:00:28	86557/86557	---M--	200	added ('OK')	image/jpeg	etag:%225bf91975-1521d%22	https://pixinvent.com/bootstrap-admin-template/robust/app-assets/images/backgrounds/bg-12.jpg	C:/My%20Web%20Sites/Robust%20Admin/pixinvent.com/bootstrap-admin-template/robust/app-assets/images/backgrounds/bg-12.jpg	(from https://pixinvent.com/bootstrap-admin-template/robust/app-assets/css/pages/coming-soon.css)
17:00:29	3569/3569	---M--	200	added ('OK')	image/jpeg	etag:%225bf91975-df1%22	https://pixinvent.com/bootstrap-admin-template/robust/app-assets/images/backgrounds/bg-14.jpg	C:/My%20Web%20Sites/Robust%20Admin/pixinvent.com/bootstrap-admin-template/robust/app-assets/images/backgrounds/bg-14.jpg	(from https://pixinvent.com/bootstrap-admin-template/robust/app-assets/css/pages/coming-soon.css)
17:00:29	1075/1075	---M--	200	added ('OK')	image/png	etag:%225bf91975-433%22	https://pixinvent.com/bootstrap-admin-template/robust/app-assets/vendors/css/extensions/bgvideo/bigvideo.png	C:/My%20Web%20Sites/Robust%20Admin/pixinvent.com/bootstrap-admin-template/robust/app-assets/vendors/css/extensions/bgvideo/bigvideo.png	(from https://pixinvent.com/bootstrap-admin-template/robust/app-assets/vendors/css/extensions/bgvideo/bigvideo.css)
17:00:29	59852/59852	---M--	200	added ('OK')	application/octet-stream	etag:%225bf91975-e9cc%22	https://pixinvent.com/bootstrap-admin-template/robust/app-assets/vendors/css/cryptocoins/cryptocoins.woff2	C:/My%20Web%20Sites/Robust%20Admin/pixinvent.com/bootstrap-admin-template/robust/app-assets/vendors/css/cryptocoins/cryptocoins.woff2	(from https://pixinvent.com/bootstrap-admin-template/robust/app-assets/vendors/css/cryptocoins/cryptocoins.css)
17:00:30	70468/70468	---M--	200	added ('OK')	application/font-woff	etag:%225bf91975-11344%22	https://pixinvent.com/bootstrap-admin-template/robust/app-assets/vendors/css/cryptocoins/cryptocoins.woff	C:/My%20Web%20Sites/Robust%20Admin/pixinvent.com/bootstrap-admin-template/robust/app-assets/vendors/css/cryptocoins/cryptocoins.woff	(from https://pixinvent.com/bootstrap-admin-template/robust/app-assets/vendors/css/cryptocoins/cryptocoins.css)
17:00:30	115084/115084	---M--	200	added ('OK')	application/octet-stream	etag:%225bf91975-1c18c%22	https://pixinvent.com/bootstrap-admin-template/robust/app-assets/vendors/css/cryptocoins/cryptocoins.ttf	C:/My%20Web%20Sites/Robust%20Admin/pixinvent.com/bootstrap-admin-template/robust/app-assets/vendors/css/cryptocoins/cryptocoins.ttf	(from https://pixinvent.com/bootstrap-admin-template/robust/app-assets/vendors/css/cryptocoins/cryptocoins.css)
17:00:30	2004/2004	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%225bf91975-7d4%22	https://pixinvent.com/bootstrap-admin-template/robust/app-assets/vendors/css/extensions/raty/fonts/raty.eot	C:/My%20Web%20Sites/Robust%20Admin/pixinvent.com/bootstrap-admin-template/robust/app-assets/vendors/css/extensions/raty/fonts/raty.eot	(from https://pixinvent.com/bootstrap-admin-template/robust/app-assets/vendors/css/extensions/raty/jquery.raty.css)
17:00:30	2004/2004	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%225bf91975-7d4%22	https://pixinvent.com/bootstrap-admin-template/robust/app-assets/vendors/css/extensions/raty/fonts/raty.eot?	C:/My%20Web%20Sites/Robust%20Admin/pixinvent.com/bootstrap-admin-template/robust/app-assets/vendors/css/extensions/raty/fonts/ratyd41d.eot	(from https://pixinvent.com/bootstrap-admin-template/robust/app-assets/vendors/css/extensions/raty/jquery.raty.css)
17:00:31	3290/3290	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225bf91975-cda%22	https://pixinvent.com/bootstrap-admin-template/robust/app-assets/vendors/css/extensions/raty/fonts/raty.svg	C:/My%20Web%20Sites/Robust%20Admin/pixinvent.com/bootstrap-admin-template/robust/app-assets/vendors/css/extensions/raty/fonts/raty.svg	(from https://pixinvent.com/bootstrap-admin-template/robust/app-assets/vendors/css/extensions/raty/jquery.raty.css)
17:00:31	1852/1852	---M--	200	added ('OK')	application/octet-stream	etag:%225bf91975-73c%22	https://pixinvent.com/bootstrap-admin-template/robust/app-assets/vendors/css/extensions/raty/fonts/raty.ttf	C:/My%20Web%20Sites/Robust%20Admin/pixinvent.com/bootstrap-admin-template/robust/app-assets/vendors/css/extensions/raty/fonts/raty.ttf	(from https://pixinvent.com/bootstrap-admin-template/robust/app-assets/vendors/css/extensions/raty/jquery.raty.css)
17:00:31	1796/1796	---M--	200	added ('OK')	application/font-woff	etag:%225bf91975-704%22	https://pixinvent.com/bootstrap-admin-template/robust/app-assets/vendors/css/extensions/raty/fonts/raty.woff	C:/My%20Web%20Sites/Robust%20Admin/pixinvent.com/bootstrap-admin-template/robust/app-assets/vendors/css/extensions/raty/fonts/raty.woff	(from https://pixinvent.com/bootstrap-admin-template/robust/app-assets/vendors/css/extensions/raty/jquery.raty.css)
17:00:31	2018/2018	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%225bf91975-7e2%22	https://pixinvent.com/bootstrap-admin-template/robust/app-assets/vendors/css/extensions/dd-icon/dd-icon.eot	C:/My%20Web%20Sites/Robust%20Admin/pixinvent.com/bootstrap-admin-template/robust/app-assets/vendors/css/extensions/dd-icon/dd-icon.eot	(from https://pixinvent.com/bootstrap-admin-template/robust/app-assets/vendors/css/extensions/datedropper.min.css)
17:00:32	2018/2018	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%225bf91975-7e2%22	https://pixinvent.com/bootstrap-admin-template/robust/app-assets/vendors/css/extensions/dd-icon/dd-icon.eot?	C:/My%20Web%20Sites/Robust%20Admin/pixinvent.com/bootstrap-admin-template/robust/app-assets/vendors/css/extensions/dd-icon/dd-icond41d.eot	(from https://pixinvent.com/bootstrap-admin-template/robust/app-assets/vendors/css/extensions/datedropper.min.css)
17:00:32	1396/1396	---M--	200	added ('OK')	application/font-woff	etag:%225bf91975-574%22	https://pixinvent.com/bootstrap-admin-template/robust/app-assets/vendors/css/extensions/dd-icon/dd-icon.woff	C:/My%20Web%20Sites/Robust%20Admin/pixinvent.com/bootstrap-admin-template/robust/app-assets/vendors/css/extensions/dd-icon/dd-icon.woff	(from https://pixinvent.com/bootstrap-admin-template/robust/app-assets/vendors/css/extensions/datedropper.min.css)
17:00:32	1860/1860	---M--	200	added ('OK')	application/octet-stream	etag:%225bf91975-744%22	https://pixinvent.com/bootstrap-admin-template/robust/app-assets/vendors/css/extensions/dd-icon/dd-icon.ttf	C:/My%20Web%20Sites/Robust%20Admin/pixinvent.com/bootstrap-admin-template/robust/app-assets/vendors/css/extensions/dd-icon/dd-icon.ttf	(from https://pixinvent.com/bootstrap-admin-template/robust/app-assets/vendors/css/extensions/datedropper.min.css)
17:00:33	1782/1782	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225bf91975-6f6%22	https://pixinvent.com/bootstrap-admin-template/robust/app-assets/vendors/css/extensions/dd-icon/dd-icon.svg	C:/My%20Web%20Sites/Robust%20Admin/pixinvent.com/bootstrap-admin-template/robust/app-assets/vendors/css/extensions/dd-icon/dd-icon.svg	(from https://pixinvent.com/bootstrap-admin-template/robust/app-assets/vendors/css/extensions/datedropper.min.css)
17:00:33	3208/3208	---M--	200	added ('OK')	image/gif	etag:%225bf91975-c88%22	https://pixinvent.com/bootstrap-admin-template/robust/app-assets/images/icons/spinner.gif	C:/My%20Web%20Sites/Robust%20Admin/pixinvent.com/bootstrap-admin-template/robust/app-assets/images/icons/spinner.gif	(from https://pixinvent.com/bootstrap-admin-template/robust/app-assets/css/plugins/forms/selectize/selectize.min.css)
17:00:33	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2009%20Jun%202020%2009:02:23%20GMT	https://pixinvent.com/bootstrap-admin-template/robust/app-assets/vendors/css/editors/quill/fonts/KaTeX_AMS-Regular.eot	C:/My%20Web%20Sites/Robust%20Admin/pixinvent.com/bootstrap-admin-template/robust/app-assets/vendors/css/editors/quill/fonts/KaTeX_AMS-Regular.eot	(from https://pixinvent.com/bootstrap-admin-template/robust/app-assets/vendors/css/editors/quill/katex.min.css)
17:00:34	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2009%20Jun%202020%2009:02:23%20GMT	https://pixinvent.com/bootstrap-admin-template/robust/app-assets/vendors/css/editors/quill/fonts/KaTeX_AMS-Regular.eot	C:/My%20Web%20Sites/Robust%20Admin/pixinvent.com/bootstrap-admin-template/robust/app-assets/vendors/css/editors/quill/fonts/KaTeX_AMS-Regular.eot	(from https://pixinvent.com/bootstrap-admin-template/robust/app-assets/vendors/css/editors/quill/katex.min.css)
17:00:34	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2009%20Jun%202020%2009:02:24%20GMT	https://pixinvent.com/bootstrap-admin-template/robust/app-assets/vendors/css/editors/quill/fonts/KaTeX_AMS-Regular.woff2	C:/My%20Web%20Sites/Robust%20Admin/pixinvent.com/bootstrap-admin-template/robust/app-assets/vendors/css/editors/quill/fonts/KaTeX_AMS-Regular.woff2	(from https://pixinvent.com/bootstrap-admin-template/robust/app-assets/vendors/css/editors/quill/katex.min.css)
17:00:34	178/178	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2009%20Jun%202020%2009:02:24%20GMT	https://pixinvent.com/bootstrap-admin-template/robust/app-assets/vendors/css/editors/quill/fonts/KaTeX_AMS-Regular.woff	C:/My%20Web%20Sites/Robust%20Admin/pixinvent.com/bootstrap-admin-template/robust/app-assets/vendors/css/editors/quill/fonts/KaTeX_AMS-Regular.woff	(from https://pixinvent.com/bootstrap-admin-template/robust/app-assets/vendors/css/editors/quill/katex.min.css)
17:00:34	178/178	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2009%20Jun%202020%2009:02:24%20GMT	https://pixinvent.com/bootstrap-admin-template/robust/app-assets/vendors/css/editors/quill/fonts/KaTeX_AMS-Regular.ttf	C:/My%20Web%20Sites/Robust%20Admin/pixinvent.com/bootstrap-admin-template/robust/app-assets/vendors/css/editors/quill/fonts/KaTeX_AMS-Regular.ttf	(from https://pixinvent.com/bootstrap-admin-template/robust/app-assets/vendors/css/editors/quill/katex.min.css)
17:00:35	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2009%20Jun%202020%2009:02:24%20GMT	https://pixinvent.com/bootstrap-admin-template/robust/app-assets/vendors/css/editors/quill/fonts/KaTeX_Caligraphic-Bold.eot	C:/My%20Web%20Sites/Robust%20Admin/pixinvent.com/bootstrap-admin-template/robust/app-assets/vendors/css/editors/quill/fonts/KaTeX_Caligraphic-Bold.eot	(from https://pixinvent.com/bootstrap-admin-template/robust/app-assets/vendors/css/editors/quill/katex.min.css)
17:00:35	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2009%20Jun%202020%2009:02:25%20GMT	https://pixinvent.com/bootstrap-admin-template/robust/app-assets/vendors/css/editors/quill/fonts/KaTeX_Caligraphic-Bold.eot	C:/My%20Web%20Sites/Robust%20Admin/pixinvent.com/bootstrap-admin-template/robust/app-assets/vendors/css/editors/quill/fonts/KaTeX_Caligraphic-Bold.eot	(from https://pixinvent.com/bootstrap-admin-template/robust/app-assets/vendors/css/editors/quill/katex.min.css)
17:00:35	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2009%20Jun%202020%2009:02:25%20GMT	https://pixinvent.com/bootstrap-admin-template/robust/app-assets/vendors/css/editors/quill/fonts/KaTeX_Caligraphic-Bold.woff2	C:/My%20Web%20Sites/Robust%20Admin/pixinvent.com/bootstrap-admin-template/robust/app-assets/vendors/css/editors/quill/fonts/KaTeX_Caligraphic-Bold.woff2	(from https://pixinvent.com/bootstrap-admin-template/robust/app-assets/vendors/css/editors/quill/katex.min.css)
17:00:36	178/178	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2009%20Jun%202020%2009:02:25%20GMT	https://pixinvent.com/bootstrap-admin-template/robust/app-assets/vendors/css/editors/quill/fonts/KaTeX_Caligraphic-Bold.woff	C:/My%20Web%20Sites/Robust%20Admin/pixinvent.com/bootstrap-admin-template/robust/app-assets/vendors/css/editors/quill/fonts/KaTeX_Caligraphic-Bold.woff	(from https://pixinvent.com/bootstrap-admin-template/robust/app-assets/vendors/css/editors/quill/katex.min.css)
17:00:36	178/178	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2009%20Jun%202020%2009:02:25%20GMT	https://pixinvent.com/bootstrap-admin-template/robust/app-assets/vendors/css/editors/quill/fonts/KaTeX_Caligraphic-Bold.ttf	C:/My%20Web%20Sites/Robust%20Admin/pixinvent.com/bootstrap-admin-template/robust/app-assets/vendors/css/editors/quill/fonts/KaTeX_Caligraphic-Bold.ttf	(from https://pixinvent.com/bootstrap-admin-template/robust/app-assets/vendors/css/editors/quill/katex.min.css)
17:00:36	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2009%20Jun%202020%2009:02:26%20GMT	https://pixinvent.com/bootstrap-admin-template/robust/app-assets/vendors/css/editors/quill/fonts/KaTeX_Caligraphic-Regular.eot	C:/My%20Web%20Sites/Robust%20Admin/pixinvent.com/bootstrap-admin-template/robust/app-assets/vendors/css/editors/quill/fonts/KaTeX_Caligraphic-Regular.eot	(from https://pixinvent.com/bootstrap-admin-template/robust/app-assets/vendors/css/editors/quill/katex.min.css)
17:00:37	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2009%20Jun%202020%2009:02:26%20GMT	https://pixinvent.com/bootstrap-admin-template/robust/app-assets/vendors/css/editors/quill/fonts/KaTeX_Caligraphic-Regular.eot	C:/My%20Web%20Sites/Robust%20Admin/pixinvent.com/bootstrap-admin-template/robust/app-assets/vendors/css/editors/quill/fonts/KaTeX_Caligraphic-Regular.eot	(from https://pixinvent.com/bootstrap-admin-template/robust/app-assets/vendors/css/editors/quill/katex.min.css)
17:00:37	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2009%20Jun%202020%2009:02:27%20GMT	https://pixinvent.com/bootstrap-admin-template/robust/app-assets/vendors/css/editors/quill/fonts/KaTeX_Caligraphic-Regular.woff2	C:/My%20Web%20Sites/Robust%20Admin/pixinvent.com/bootstrap-admin-template/robust/app-assets/vendors/css/editors/quill/fonts/KaTeX_Caligraphic-Regular.woff2	(from https://pixinvent.com/bootstrap-admin-template/robust/app-assets/vendors/css/editors/quill/katex.min.css)
17:00:37	178/178	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2009%20Jun%202020%2009:02:27%20GMT	https://pixinvent.com/bootstrap-admin-template/robust/app-assets/vendors/css/editors/quill/fonts/KaTeX_Caligraphic-Regular.woff	C:/My%20Web%20Sites/Robust%20Admin/pixinvent.com/bootstrap-admin-template/robust/app-assets/vendors/css/editors/quill/fonts/KaTeX_Caligraphic-Regular.woff	(from https://pixinvent.com/bootstrap-admin-template/robust/app-assets/vendors/css/editors/quill/katex.min.css)
17:00:37	178/178	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2009%20Jun%202020%2009:02:27%20GMT	https://pixinvent.com/bootstrap-admin-template/robust/app-assets/vendors/css/editors/quill/fonts/KaTeX_Caligraphic-Regular.ttf	C:/My%20Web%20Sites/Robust%20Admin/pixinvent.com/bootstrap-admin-template/robust/app-assets/vendors/css/editors/quill/fonts/KaTeX_Caligraphic-Regular.ttf	(from https://pixinvent.com/bootstrap-admin-template/robust/app-assets/vendors/css/editors/quill/katex.min.css)
17:00:38	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2009%20Jun%202020%2009:02:27%20GMT	https://pixinvent.com/bootstrap-admin-template/robust/app-assets/vendors/css/editors/quill/fonts/KaTeX_Fraktur-Bold.eot	C:/My%20Web%20Sites/Robust%20Admin/pixinvent.com/bootstrap-admin-template/robust/app-assets/vendors/css/editors/quill/fonts/KaTeX_Fraktur-Bold.eot	(from https://pixinvent.com/bootstrap-admin-template/robust/app-assets/vendors/css/editors/quill/katex.min.css)
17:00:38	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2009%20Jun%202020%2009:02:28%20GMT	https://pixinvent.com/bootstrap-admin-template/robust/app-assets/vendors/css/editors/quill/fonts/KaTeX_Fraktur-Bold.eot	C:/My%20Web%20Sites/Robust%20Admin/pixinvent.com/bootstrap-admin-template/robust/app-assets/vendors/css/editors/quill/fonts/KaTeX_Fraktur-Bold.eot	(from https://pixinvent.com/bootstrap-admin-template/robust/app-assets/vendors/css/editors/quill/katex.min.css)
17:00:39	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2009%20Jun%202020%2009:02:28%20GMT	https://pixinvent.com/bootstrap-admin-template/robust/app-assets/vendors/css/editors/quill/fonts/KaTeX_Fraktur-Bold.woff2	C:/My%20Web%20Sites/Robust%20Admin/pixinvent.com/bootstrap-admin-template/robust/app-assets/vendors/css/editors/quill/fonts/KaTeX_Fraktur-Bold.woff2	(from https://pixinvent.com/bootstrap-admin-template/robust/app-assets/vendors/css/editors/quill/katex.min.css)
